insee;Pop1946;PSDC1962;PSDC1968;PSDC1975;PSDC1982;PSDC1990;TCAM7590;TCAM8290;POPEXH1999;PSDC82DF99;PSDC90DF99;TCAM8299;TCAM9099;POPMUN2006;TCAM9006;TCAM9906;POPMUN2007;TCAM9907;POPMUN2008;TCAM9908;POPMUN2009;TCAM9909;POPMUN2010;TCAM9010;TCAM9910;POPMUN2011;TCAM9911;TCAM0611;AREA;PERIMETER;Geo Shape;Geo Point
77131;7660;9502.0;11263.0;11498.0;11886.0;13087.0;0.86;1.21;13844.0;11886.0;13087.0;0.9;0.63;13836.0;0.35;0.0;13648.83;-0.1773;13723;-0.0975;14163;0.22807;14544;0.53;0.45;14622.0;0.456667;1.111195;10660035.2352;15031.87148678851;"{""type"": ""Polygon"", ""coordinates"": [[[3.08470043861841, 48.78774024147183], [3.08229113853871, 48.7962589882921], [3.073416294244588, 48.79689432783659], [3.069563407426586, 48.80685260455998], [3.075165230035854, 48.820258610185846], [3.073799387908002, 48.82712148461434], [3.087346560025466, 48.83174397584838], [3.096961426522103, 48.83038755445279], [3.10609313712887, 48.83282601261477], [3.11181666832481, 48.827415746485705], [3.110018511297823, 48.82088814839691], [3.114205920191496, 48.811288110773965], [3.105429826950949, 48.8079595485607], [3.10311569859685, 48.79449805685296], [3.08470043861841, 48.78774024147183]]]}";48.8122991656, 3.09124381847
78124;5068;7458.0;11713.0;11733.0;11399.0;11469.0;-0.15;0.08;12052.0;11399.0;11469.0;0.33;0.55;15450.0;1.88;3.61;15651.26;3.3204;15415;2.7723;15249;2.380731;15473;1.51;2.3;15441.0;2.086432;-0.011653;5033374.804283106;9967.87240823082;"{""type"": ""Polygon"", ""coordinates"": [[[2.174275675157643, 48.89906683151303], [2.161350443111273, 48.9079973318219], [2.160838791630018, 48.920269529514734], [2.1679022167514, 48.92657803257793], [2.180340270894602, 48.91674430186518], [2.199191190256706, 48.918967197714586], [2.200591009269503, 48.90867932989049], [2.174275675157643, 48.89906683151303]]]}";48.9119335064, 2.17838235323
95488;2762;3890.0;4606.0;5586.0;5548.0;6251.0;0.75;1.5;6931.0;5548.0;6251.0;1.32;1.15;7322.0;0.99;0.79;7635.32;1.2171;7778;1.2893;7920;1.342807;7958;1.21;1.26;8012.0;1.215126;1.817456;8836506.46285908;15664.32176947909;"{""type"": ""Polygon"", ""coordinates"": [[[2.193616161139071, 49.00574634166089], [2.179728674847634, 49.00228904822928], [2.158863949838345, 49.01204533282383], [2.153991786295293, 49.006507709925025], [2.128675693652124, 49.022872683586], [2.155762770860706, 49.03631183335631], [2.168297572502584, 49.031615431842496], [2.183164434509944, 49.02543189392754], [2.17407616659355, 49.01394944665079], [2.197101133372759, 49.00755020605179], [2.193616161139071, 49.00574634166089]]]}";49.0194444023, 2.16105557777
95055;285;246.0;300.0;314.0;317.0;474.0;2.78;5.16;482.0;317.0;474.0;2.5;0.19;468.0;-0.08;-0.42;463.99;-0.4749;453;-0.6871;443;-0.840194;432;-0.46;-0.99;433.0;-0.889408;-1.54259;7691230.196499655;13844.00652774842;"{""type"": ""Polygon"", ""coordinates"": [[[2.472446020598312, 49.07103925453321], [2.462109734563879, 49.07271982611862], [2.453733775279555, 49.08963108830741], [2.463115870258275, 49.097163202994864], [2.450001153528074, 49.100790397600605], [2.463549162077967, 49.11086791664888], [2.479054121016881, 49.112122915196494], [2.484187308580272, 49.10691212380608], [2.480151901512247, 49.105087498559165], [2.478398934344023, 49.095567063879336], [2.487913528915997, 49.09431320166336], [2.486594187095849, 49.089281374266], [2.472446020598312, 49.07103925453321]]]}";49.0925450079, 2.46955814701
77029;201;151.0;180.0;139.0;138.0;186.0;1.96;3.8;193.0;138.0;186.0;1.99;0.41;198.0;0.39;0.37;204.19;0.707;199;0.3407;194;0.051693;189;0.08;-0.19;194.0;0.043076;-0.407346;3850083.321301461;8941.10498613979;"{""type"": ""Polygon"", ""coordinates"": [[[2.888031520886282, 48.64439322123681], [2.873667413347883, 48.63449344932302], [2.864338522818035, 48.63141590923017], [2.85967977552893, 48.63296664239543], [2.848517885109848, 48.64001399961028], [2.846696602821329, 48.650157889598994], [2.848731819891708, 48.65521557801331], [2.859462321852804, 48.648248731762536], [2.888031520886282, 48.64439322123681]]]}";48.6420172822, 2.86359124408
78565;121;110.0;111.0;229.0;300.0;313.0;2.1;0.53;305.0;300.0;313.0;0.1;-0.29;321.0;0.16;0.73;325.51;0.8168;328;0.8111;324;0.606147;321;0.13;0.47;317.0;0.322101;-0.250473;5954100.398273541;11945.79669794331;"{""type"": ""Polygon"", ""coordinates"": [[[1.70185337525734, 48.865673293225406], [1.696313058344683, 48.86860818631365], [1.689770168131066, 48.87288999346663], [1.717310245835059, 48.89070897526393], [1.722083822131129, 48.889608771192066], [1.748323291171619, 48.87949775131581], [1.752217666642593, 48.87802738985033], [1.750029556381763, 48.87545021666328], [1.741276809861626, 48.87427019695718], [1.739899723000085, 48.87144951034966], [1.731439527916589, 48.87396847142307], [1.729202260876186, 48.871219483603575], [1.719877707684332, 48.87227138342212], [1.70185337525734, 48.865673293225406]]]}";48.8778929255, 1.7191676109
78564;357;361.0;354.0;353.0;388.0;504.0;2.4;3.32;588.0;388.0;504.0;2.48;1.73;591.0;1.0;0.07;598.31;0.2175;611;0.4272;623;0.57987;635;1.16;0.7;634.0;0.629657;1.41457;16594714.0857;20186.12272726425;"{""type"": ""Polygon"", ""coordinates"": [[[1.934278600793697, 48.495775684129775], [1.916037643991783, 48.4935143913948], [1.906844573422943, 48.4871233604184], [1.900958468032406, 48.492233240689295], [1.897868842152237, 48.504647195100745], [1.893040313725698, 48.505061143867316], [1.891497051675921, 48.511461435079305], [1.882572679741376, 48.514058876962785], [1.884634338951455, 48.52026796830077], [1.898958322734617, 48.52240777482443], [1.900924626212422, 48.52875058680385], [1.892486711944455, 48.5319290376216], [1.894074289416782, 48.53501164383858], [1.896490743465937, 48.537984960562525], [1.90095932027875, 48.543253315346824], [1.917352445511757, 48.53869854751065], [1.91985214851598, 48.53244172252766], [1.938673996607778, 48.522742046026416], [1.952893097370137, 48.52348891997128], [1.934278600793697, 48.495775684129775]]]}";48.5148592192, 1.91568171795
78036;183;160.0;149.0;189.0;270.0;251.0;1.9;-0.91;349.0;270.0;251.0;1.52;3.73;453.0;3.76;3.8;460.75;3.5333;463;3.1905;466;2.933336;474;3.23;2.82;475.0;2.601966;0.952966;5016813.630301081;9087.19056544211;"{""type"": ""Polygon"", ""coordinates"": [[[1.785211745717137, 48.83031925729744], [1.778040029701331, 48.83230593172824], [1.791696954851194, 48.854399942690996], [1.80599968410054, 48.86012894348131], [1.812676496076097, 48.85306295718061], [1.810673912665656, 48.84287051536152], [1.799232429734001, 48.83141426641256], [1.785211745717137, 48.83031925729744]]]}";48.8439307646, 1.79700207496
78490;2398;3852.0;6871.0;21259.0;22593.0;25877.0;1.32;1.71;31021.0;22593.0;25877.0;1.88;2.03;31539.0;1.24;0.24;30936.56;-0.0341;30773;-0.0891;30709;-0.101035;30958;0.9;-0.02;31074.0;0.014227;-0.296628;17689563.4485;19192.74362442944;"{""type"": ""Polygon"", ""coordinates"": [[[1.985935301151127, 48.79964836079833], [1.970042220080382, 48.799863243498656], [1.956870312735487, 48.78927042836933], [1.941237904321187, 48.79154348264873], [1.914910943479511, 48.80263144994785], [1.913066136329446, 48.81993795131865], [1.917838585804341, 48.820341013587324], [1.921737091072907, 48.82612360123027], [1.930890041301139, 48.82617879826038], [1.943258259677594, 48.836964867387024], [1.968792679416234, 48.8348312693474], [1.970086058999866, 48.83487839014004], [1.96689848523539, 48.82179131158714], [1.986479116290324, 48.799688951126484], [1.985935301151127, 48.79964836079833]]]}";48.8126082296, 1.94698515715
95059;202;153.0;175.0;233.0;266.0;317.0;2.07;2.22;366.0;266.0;317.0;1.9;1.61;339.0;0.42;-1.09;335.0;-1.1002;329;-1.1772;328;-1.090211;332;0.23;-0.88;335.0;-0.73481;-0.23711;8708507.658665985;13064.31826714077;"{""type"": ""Polygon"", ""coordinates"": [[[2.076200030625617, 49.17335352612001], [2.038222071981141, 49.192135286947476], [2.03836793854826, 49.19240618125431], [2.080875825301425, 49.21044996512831], [2.080768837878133, 49.20720347451348], [2.090240485657311, 49.205450218207844], [2.095874523387717, 49.190064289378874], [2.08735252507778, 49.18792311781097], [2.076200030625617, 49.17335352612001]]]}";49.1924943178, 2.07091417142
93001;53010;70632.0;73695.0;72976.0;67719.0;67557.0;-0.51;-0.03;63130.0;67719.0;67557.0;-0.41;-0.75;73506.0;0.53;2.2;73699.5;1.9538;74528;1.8613;74701;1.697216;76087;0.6;1.71;75598.0;1.513284;0.562834;5863960.376717888;11126.79972669459;"{""type"": ""Polygon"", ""coordinates"": [[[2.389444302557232, 48.90115742325016], [2.370286443740823, 48.901651775250755], [2.365839954946483, 48.901610328262414], [2.366573807908173, 48.92089531387554], [2.374741656353461, 48.92368106632686], [2.383372949159388, 48.91967896740329], [2.398768397571897, 48.921780623844235], [2.407546080637131, 48.91791241650969], [2.408023772282129, 48.9095063278149], [2.398414881865258, 48.90868505566173], [2.389444302557232, 48.90115742325016]]]}";48.9121722626, 2.38445513768
77229;537;580.0;548.0;751.0;787.0;1038.0;2.18;3.52;1457.0;787.0;1038.0;3.69;3.84;1585.0;2.68;1.21;1606.0;1.2245;1626;1.2268;1600;0.940637;1609;2.22;0.91;1618.0;0.877253;0.412979;12140354.5394;15879.40200732057;"{""type"": ""Polygon"", ""coordinates"": [[[2.856323312650211, 48.73347711975799], [2.85731635895685, 48.74325496431908], [2.849269728553019, 48.746527927843104], [2.848929943956331, 48.7558543421453], [2.847528345833451, 48.77466791192513], [2.857360906770931, 48.78171324682964], [2.862289077848389, 48.781107448371735], [2.873080884000068, 48.770020966589605], [2.892618880088438, 48.77030994451743], [2.886325611353167, 48.76109432426635], [2.88929315543623, 48.74095941819872], [2.883974090143364, 48.735728762387026], [2.856323312650211, 48.73347711975799]]]}";48.756188625, 2.86795216078
77162;711;664.0;628.0;583.0;723.0;940.0;3.23;3.34;1029.0;723.0;940.0;2.1;1.01;999.0;0.38;-0.42;1001.67;-0.3359;1005;-0.2619;1008;-0.20598;1014;0.38;-0.13;1009.0;-0.163431;0.199403;20312906.051;21166.79461394375;"{""type"": ""Polygon"", ""coordinates"": [[[3.173439742000663, 48.84805401632875], [3.144793812745799, 48.861788813937565], [3.13028426951276, 48.86444948056884], [3.124598709925095, 48.86953665644737], [3.120827173494854, 48.87151900648204], [3.1215644212945, 48.877822404099284], [3.140130511039785, 48.8864713784662], [3.160575056543838, 48.88748889196824], [3.167709510117788, 48.892443224344206], [3.187937688125988, 48.8893915536222], [3.193384475746553, 48.89452684715645], [3.208451849315562, 48.89023891032936], [3.216602291933378, 48.89233779035611], [3.213742002029173, 48.88660541231621], [3.209080611692486, 48.88719818724499], [3.205444834523607, 48.87816648831368], [3.209274366862877, 48.87093840009792], [3.175846880755432, 48.85471451833594], [3.173439742000663, 48.84805401632875]]]}";48.8741885092, 3.16866538341
77067;840;1073.0;2283.0;4948.0;7522.0;7878.0;3.14;0.58;7705.0;7522.0;7878.0;0.14;-0.25;7419.0;-0.37;-0.54;7728.36;0.0378;8012;0.4351;8296;0.741778;8572;0.42;0.97;9092.0;1.388936;4.150848;7235111.864987376;15524.12390578315;"{""type"": ""Polygon"", ""coordinates"": [[[2.596554393401111, 48.54533570287561], [2.582072569927205, 48.54689592350922], [2.582277018828639, 48.553544451446676], [2.568602041595207, 48.55717486099907], [2.566637015831156, 48.56374351513118], [2.580612984950866, 48.55998846705468], [2.584880735281771, 48.561838539895], [2.596093833260967, 48.576980643886586], [2.5963977750889, 48.59383908910749], [2.600792369669901, 48.590156812211234], [2.611687865112841, 48.5782289495572], [2.609119683507293, 48.56085917440525], [2.596554393401111, 48.54533570287561]]]}";48.5647346588, 2.59524476663
77128;660;720.0;850.0;1037.0;1273.0;1635.0;3.07;3.18;1898.0;1273.0;1635.0;2.38;1.67;2028.0;1.35;0.95;2042.11;0.919;2074;0.9902;2106;1.045323;2132;1.34;1.06;2155.0;1.063869;1.222222;4730720.994653376;10946.48974390002;"{""type"": ""Polygon"", ""coordinates"": [[[2.876514411282743, 48.86577868153063], [2.863003856783472, 48.871708434564496], [2.85119670968812, 48.88641594947648], [2.841575580758863, 48.88880473040634], [2.840347290346074, 48.88910885978855], [2.847522602720687, 48.897724441476754], [2.884658469958141, 48.881452752960655], [2.88172682533544, 48.869462135928316], [2.876514411282743, 48.86577868153063]]]}";48.8816698375, 2.86534000286
77181;605;838.0;941.0;1031.0;1340.0;1445.0;2.27;0.95;1660.0;1340.0;1445.0;1.27;1.55;2078.0;2.3;3.26;2138.0;3.2137;2138;2.8516;2153;2.634553;2198;2.12;2.58;2243.0;2.540028;1.539903;6032731.4291994795;11200.80280827979;"{""type"": ""Polygon"", ""coordinates"": [[[2.721191899010972, 48.806044072914695], [2.716416164252884, 48.80542126919224], [2.702397004456241, 48.814111029631206], [2.693223334351909, 48.81561675752289], [2.680817160875082, 48.82895770456027], [2.689960982804866, 48.830636561081285], [2.725189598118401, 48.82772786441777], [2.723277977901615, 48.818334206472095], [2.729065634121512, 48.813167152534504], [2.721191899010972, 48.806044072914695]]]}";48.8200397561, 2.70761245584
77093;415;316.0;273.0;268.0;284.0;280.0;0.29;-0.18;324.0;284.0;280.0;0.78;1.63;352.0;1.44;1.19;345.24;0.7969;345;0.7002;367;1.253981;390;1.67;1.7;412.0;2.022513;3.197912;19313403.025;21756.71047489285;"{""type"": ""Polygon"", ""coordinates"": [[[3.388210819956143, 48.74385134147963], [3.386461283107222, 48.74082596399197], [3.376694846257331, 48.74047942144901], [3.373544110388331, 48.74296273219429], [3.381032445088444, 48.75160945990327], [3.354206484935717, 48.76711688136597], [3.36128391975505, 48.77927351852811], [3.358961508039247, 48.78589103037927], [3.353833311177874, 48.78632903706921], [3.359374007387939, 48.79835522288003], [3.368896579922803, 48.797354883842], [3.38902389156324, 48.81100651921717], [3.409628032848291, 48.79038691458211], [3.409984005537565, 48.78372122388411], [3.397129584668647, 48.76139657699937], [3.399107735077215, 48.75500416709983], [3.394421510375257, 48.74688002105199], [3.388210819956143, 48.74385134147963]]]}";48.7774367045, 3.38271618157
78647;394;374.0;417.0;636.0;778.0;768.0;1.26;-0.16;738.0;778.0;768.0;-0.31;-0.44;771.0;0.02;0.63;776.0;0.6296;782;0.6455;779;0.542136;788;0.13;0.6;797.0;0.642982;0.665531;3761629.9774102364;9195.6986664289;"{""type"": ""Polygon"", ""coordinates"": [[[1.660186183674842, 48.93262527638241], [1.665150680486089, 48.940775130832996], [1.694827621004398, 48.952371071494134], [1.694269551887151, 48.94577262891752], [1.698418442664406, 48.94366825534049], [1.702883115020421, 48.942574452149344], [1.70282080179191, 48.936314133469985], [1.673836359984267, 48.933181835982424], [1.660186183674842, 48.93262527638241]]]}";48.9403014358, 1.68320274306
91359;1182;1402.0;1385.0;1592.0;1945.0;2495.0;3.03;3.16;2623.0;1945.0;2495.0;1.77;0.56;2647.0;0.37;0.13;2805.01;0.8421;2746;0.5105;2703;0.300887;2661;0.32;0.13;2698.0;0.23521;0.382406;21159730.5579;21400.97103339836;"{""type"": ""Polygon"", ""coordinates"": [[[2.386682851835512, 48.381692821258284], [2.362088960563708, 48.37716346257677], [2.331481720968564, 48.376472947203204], [2.327215707162659, 48.3784641564381], [2.330483808248435, 48.392275114267896], [2.32532090050404, 48.40194456836816], [2.331327972395842, 48.40769162569321], [2.345885284608408, 48.40846556856814], [2.352500706658104, 48.41224455744854], [2.37760041131997, 48.40961690398922], [2.387445387673878, 48.41131457674956], [2.416290576127806, 48.41557156644885], [2.424311219656035, 48.412524878618626], [2.408423280274409, 48.39650431065423], [2.408140164853832, 48.38684920233939], [2.386682851835512, 48.381692821258284]]]}";48.3958941333, 2.37009405843
78224;928;2105.0;2506.0;4321.0;4361.0;4567.0;0.37;0.58;4484.0;4361.0;4567.0;0.16;-0.2;4742.0;0.24;0.8;4777.0;0.7944;4800;0.7595;4810;0.704284;4769;0.22;0.56;4729.0;0.444303;-0.054889;5244019.092408117;9567.62906700061;"{""type"": ""Polygon"", ""coordinates"": [[[2.07085301693767, 48.85462684385782], [2.06962639112345, 48.85462630634273], [2.059741674656759, 48.85557433909657], [2.044011732312967, 48.863822967576596], [2.036302562531026, 48.86789828714401], [2.04681151504044, 48.87470976360878], [2.058703417693416, 48.8798493221579], [2.063022550967942, 48.87852516240721], [2.077372253683236, 48.873618151971634], [2.080725077389309, 48.87136854461854], [2.07085301693767, 48.85462684385782]]]}";48.8674116059, 2.06048754387
77387;294;334.0;314.0;315.0;297.0;335.0;0.41;1.52;368.0;297.0;335.0;1.27;1.05;428.0;1.54;2.18;436.04;2.1433;444;2.1079;452;2.077274;470;1.71;2.25;475.0;2.149713;2.105696;11103332.7376;13706.0666267385;"{""type"": ""Polygon"", ""coordinates"": [[[2.862131017134769, 48.217523287744335], [2.825367128101087, 48.20359095433924], [2.807023267619585, 48.21028384075121], [2.795159150953893, 48.22175411363547], [2.805180603561686, 48.22807850938656], [2.809095386585721, 48.24033980165544], [2.828943957577342, 48.233774874159806], [2.85638449396412, 48.22154746056545], [2.862131017134769, 48.217523287744335]]]}";48.2205966192, 2.82537192194
78285;231;211.0;210.0;272.0;306.0;384.0;2.32;2.88;476.0;306.0;384.0;2.63;2.42;527.0;2.0;1.46;534.83;1.4673;540;1.4116;541;1.288241;541;1.73;1.17;542.0;1.087943;0.562887;7083621.927486081;12368.58006236334;"{""type"": ""Polygon"", ""coordinates"": [[[1.590469066026639, 48.81733460360136], [1.581793415286147, 48.829824902979496], [1.594496209325863, 48.835695581631754], [1.594880350883846, 48.83913610426315], [1.586621428202738, 48.84320337791107], [1.598649933852554, 48.848948601337895], [1.606811058453071, 48.844969326668085], [1.61650308021423, 48.846925719295044], [1.620389342136468, 48.84478489589563], [1.621940989187509, 48.82888209418155], [1.608708426105516, 48.8198419478032], [1.590469066026639, 48.81733460360136]]]}";48.8328470856, 1.60339390976
77224;82;104.0;122.0;165.0;183.0;220.0;1.93;2.33;207.0;183.0;220.0;0.73;-0.67;312.0;2.21;6.04;319.65;5.5816;325;5.14;322;4.517389;318;1.86;3.98;315.0;3.56071;0.191572;9876589.486888114;14073.3381298302;"{""type"": ""Polygon"", ""coordinates"": [[[2.967779966211876, 48.7486963521845], [2.953914920711718, 48.75542834312429], [2.950345521453051, 48.76127300766458], [2.941068857972915, 48.760171525757734], [2.936349678369233, 48.78142168105795], [2.939659026244442, 48.779426770034014], [2.955292228172885, 48.78315708084394], [2.96536387333674, 48.78242293319217], [2.972187025454762, 48.77341289055167], [2.982187937436108, 48.7743771443035], [2.992816654164662, 48.764556913091575], [2.982290678216531, 48.75230600106178], [2.967779966211876, 48.7486963521845]]]}";48.7665435966, 2.96358737497
78290;411;450.0;502.0;518.0;613.0;745.0;2.45;2.47;826.0;613.0;745.0;1.77;1.15;902.0;1.2;1.27;939.83;1.6269;976;1.8714;1012;2.051654;1011;1.54;1.85;1010.0;1.690046;2.287595;8114928.143598238;12094.60666674032;"{""type"": ""Polygon"", ""coordinates"": [[[1.65797627080911, 49.00611403787292], [1.637020400241271, 49.00401625754673], [1.614141978738676, 49.01204609300883], [1.617036579851302, 49.02810540843478], [1.618329690702562, 49.028848741187225], [1.626314179065576, 49.02480350720774], [1.636215679876303, 49.02581570382604], [1.674538185087583, 49.019212295191146], [1.670579802585433, 49.00825980191207], [1.65797627080911, 49.00611403787292]]]}";49.0153671856, 1.64238528866
